190304 131340.735|CONFIG|Thread-5|setFileHandlers|Now logging to E:\_CTDLGT_D17\Luyentap\Contest3\Contest3\pc2Client\bin\logs directory.
190304 132802.670|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #17 TEAM450 @ site 1 -> SERVER0 @ site 1
190304 132806.415|INFO|Thread-54|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #39105 SERVER0 @ site 1 -> TEAM450 @ site 1
190304 132806.415|INFO|Thread-54|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #39105, o#39105 ) recieveObject
190304 132806.415|INFO|Thread-54|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (99-HN-KhoaCNTT-ACM1 @ 10.99.3.97) (Contest Id: Default--6300287603622831513)
190304 132806.415|INFO|Thread-54|dumpPacket|    To: TEAM450 @ site 1
190304 132806.416|INFO|Thread-54|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 3616 QUEUED_FOR_COMPUTER_JUDGEMENT 4371 min 262297542ms from TEAM450 @ site 1 id Run--7635676850924597306 problem W-8362371244547299148 lang C/C++--2653330288382123202
190304 132806.416|INFO|Thread-54|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #39105 SERVER0 @ site 1 -> TEAM450 @ site 1
190304 132806.416|INFO|Thread-54|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #39105, o#39105 ) handlePacket
190304 132806.416|INFO|Thread-54|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (99-HN-KhoaCNTT-ACM1 @ 10.99.3.97) (Contest Id: Default--6300287603622831513)
190304 132806.416|INFO|Thread-54|dumpPacket|    To: TEAM450 @ site 1
190304 132806.416|INFO|Thread-54|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 3616 QUEUED_FOR_COMPUTER_JUDGEMENT 4371 min 262297542ms from TEAM450 @ site 1 id Run--7635676850924597306 problem W-8362371244547299148 lang C/C++--2653330288382123202
190304 132817.636|INFO|Thread-55|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #39113 SERVER0 @ site 1 -> TEAM450 @ site 1
190304 132817.636|INFO|Thread-55|dumpPacket|Packet RUN_JUDGEMENT (Seq #39113, o#39113 ) recieveObject
190304 132817.636|INFO|Thread-55|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (99-HN-KhoaCNTT-ACM1 @ 10.99.3.97) (Contest Id: Default--6300287603622831513)
190304 132817.636|INFO|Thread-55|dumpPacket|    To: TEAM450 @ site 1
190304 132817.636|INFO|Thread-55|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
190304 132817.636|INFO|Thread-55|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 3616 JUDGED 4371 min 262297542ms from TEAM450 @ site 1 id Run--7635676850924597306 problem W-8362371244547299148 lang C/C++--2653330288382123202
190304 132817.636|INFO|Thread-55|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE3 @ site 1 judgement No_-_Wrong_Answer--1606628354949906621 id JudgementRecord-6357334729345507966
190304 132817.636|INFO|Thread-55|info|handlePacket start Packet[RUN_JUDGEMENT] #39113 SERVER0 @ site 1 -> TEAM450 @ site 1
190304 132817.636|INFO|Thread-55|dumpPacket|Packet RUN_JUDGEMENT (Seq #39113, o#39113 ) handlePacket
190304 132817.637|INFO|Thread-55|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (99-HN-KhoaCNTT-ACM1 @ 10.99.3.97) (Contest Id: Default--6300287603622831513)
190304 132817.637|INFO|Thread-55|dumpPacket|    To: TEAM450 @ site 1
190304 132817.637|INFO|Thread-55|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
190304 132817.637|INFO|Thread-55|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 3616 JUDGED 4371 min 262297542ms from TEAM450 @ site 1 id Run--7635676850924597306 problem W-8362371244547299148 lang C/C++--2653330288382123202
190304 132817.637|INFO|Thread-55|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE3 @ site 1 judgement No_-_Wrong_Answer--1606628354949906621 id JudgementRecord-6357334729345507966
190304 132818.793|INFO|Thread-55|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=null; msg=null; run=Run 3616 JUDGED 4371 min 262297542ms from TEAM450 @ site 1 id Run--7635676850924597306 problem W-8362371244547299148 lang C/C++--2653330288382123202; runFiles=null
190304 132818.793|INFO|Thread-55|runChanged|Event not for me: sent to null but my ID is TEAM450 @ site 1
190304 132818.793|INFO|Thread-55|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #39113 SERVER0 @ site 1 -> TEAM450 @ site 1
190304 132819.288|INFO|Thread-54|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #39105 SERVER0 @ site 1 -> TEAM450 @ site 1
190304 132947.352|INFO|AWT-EventQueue-0|testOrSubmitRun|submitRun for W C/C++ file: C:\Users\Manh Son\Desktop\QHD\W.cpp
190304 132947.352|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #18 TEAM450 @ site 1 -> SERVER0 @ site 1
190304 132947.352|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #18 TEAM450 @ site 1 -> SERVER0 @ site 1
190304 132949.543|INFO|Thread-57|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #39125 SERVER0 @ site 1 -> TEAM450 @ site 1
190304 132949.543|INFO|Thread-57|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #39125, o#39125 ) recieveObject
190304 132949.543|INFO|Thread-57|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (99-HN-KhoaCNTT-ACM1 @ 10.99.3.97) (Contest Id: Default--6300287603622831513)
190304 132949.543|INFO|Thread-57|dumpPacket|    To: TEAM450 @ site 1
190304 132949.543|INFO|Thread-57|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 3618 QUEUED_FOR_COMPUTER_JUDGEMENT 4373 min 262402134ms from TEAM450 @ site 1 id Run-2607460291272010287 problem W-8362371244547299148 lang C/C++--2653330288382123202
190304 132949.543|INFO|Thread-57|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #39125 SERVER0 @ site 1 -> TEAM450 @ site 1
190304 132949.543|INFO|Thread-57|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #39125, o#39125 ) handlePacket
190304 132949.543|INFO|Thread-57|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (99-HN-KhoaCNTT-ACM1 @ 10.99.3.97) (Contest Id: Default--6300287603622831513)
190304 132949.543|INFO|Thread-57|dumpPacket|    To: TEAM450 @ site 1
190304 132949.543|INFO|Thread-57|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 3618 QUEUED_FOR_COMPUTER_JUDGEMENT 4373 min 262402134ms from TEAM450 @ site 1 id Run-2607460291272010287 problem W-8362371244547299148 lang C/C++--2653330288382123202
190304 132956.172|INFO|Thread-58|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #39132 SERVER0 @ site 1 -> TEAM450 @ site 1
190304 132956.172|INFO|Thread-58|dumpPacket|Packet RUN_JUDGEMENT (Seq #39132, o#39132 ) recieveObject
190304 132956.172|INFO|Thread-58|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (99-HN-KhoaCNTT-ACM1 @ 10.99.3.97) (Contest Id: Default--6300287603622831513)
190304 132956.172|INFO|Thread-58|dumpPacket|    To: TEAM450 @ site 1
190304 132956.172|INFO|Thread-58|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
190304 132956.187|INFO|Thread-58|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 3618 JUDGED 4373 min 262402134ms from TEAM450 @ site 1 id Run-2607460291272010287 problem W-8362371244547299148 lang C/C++--2653330288382123202
190304 132956.187|INFO|Thread-58|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE3 @ site 1 judgement No_-_Compilation_Error-4712972653103978018 id JudgementRecord-5583553666559533712
190304 132956.187|INFO|Thread-58|info|handlePacket start Packet[RUN_JUDGEMENT] #39132 SERVER0 @ site 1 -> TEAM450 @ site 1
190304 132956.187|INFO|Thread-58|dumpPacket|Packet RUN_JUDGEMENT (Seq #39132, o#39132 ) handlePacket
190304 132956.187|INFO|Thread-58|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (99-HN-KhoaCNTT-ACM1 @ 10.99.3.97) (Contest Id: Default--6300287603622831513)
190304 132956.187|INFO|Thread-58|dumpPacket|    To: TEAM450 @ site 1
190304 132956.187|INFO|Thread-58|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
190304 132956.187|INFO|Thread-58|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 3618 JUDGED 4373 min 262402134ms from TEAM450 @ site 1 id Run-2607460291272010287 problem W-8362371244547299148 lang C/C++--2653330288382123202
190304 132956.187|INFO|Thread-58|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE3 @ site 1 judgement No_-_Compilation_Error-4712972653103978018 id JudgementRecord-5583553666559533712
190304 132957.205|INFO|Thread-58|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=null; msg=null; run=Run 3618 JUDGED 4373 min 262402134ms from TEAM450 @ site 1 id Run-2607460291272010287 problem W-8362371244547299148 lang C/C++--2653330288382123202; runFiles=null
190304 132957.205|INFO|Thread-58|runChanged|Event not for me: sent to null but my ID is TEAM450 @ site 1
190304 132957.205|INFO|Thread-58|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #39132 SERVER0 @ site 1 -> TEAM450 @ site 1
190304 132957.750|INFO|Thread-57|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #39125 SERVER0 @ site 1 -> TEAM450 @ site 1
190304 133013.970|INFO|AWT-EventQueue-0|testOrSubmitRun|submitRun for W C/C++ file: C:\Users\Manh Son\Desktop\QHD\W.cpp
190304 133013.970|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #19 TEAM450 @ site 1 -> SERVER0 @ site 1
190304 133013.970|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #19 TEAM450 @ site 1 -> SERVER0 @ site 1
190304 133015.855|INFO|Thread-60|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #39134 SERVER0 @ site 1 -> TEAM450 @ site 1
190304 133015.856|INFO|Thread-60|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #39134, o#39134 ) recieveObject
190304 133015.856|INFO|Thread-60|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (99-HN-KhoaCNTT-ACM1 @ 10.99.3.97) (Contest Id: Default--6300287603622831513)
190304 133015.856|INFO|Thread-60|dumpPacket|    To: TEAM450 @ site 1
190304 133015.856|INFO|Thread-60|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 3619 QUEUED_FOR_COMPUTER_JUDGEMENT 4373 min 262428774ms from TEAM450 @ site 1 id Run-4357093793523355482 problem W-8362371244547299148 lang C/C++--2653330288382123202
190304 133015.856|INFO|Thread-60|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #39134 SERVER0 @ site 1 -> TEAM450 @ site 1
190304 133015.856|INFO|Thread-60|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #39134, o#39134 ) handlePacket
190304 133015.856|INFO|Thread-60|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (99-HN-KhoaCNTT-ACM1 @ 10.99.3.97) (Contest Id: Default--6300287603622831513)
190304 133015.856|INFO|Thread-60|dumpPacket|    To: TEAM450 @ site 1
190304 133015.856|INFO|Thread-60|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 3619 QUEUED_FOR_COMPUTER_JUDGEMENT 4373 min 262428774ms from TEAM450 @ site 1 id Run-4357093793523355482 problem W-8362371244547299148 lang C/C++--2653330288382123202
190304 133018.504|INFO|Thread-60|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #39134 SERVER0 @ site 1 -> TEAM450 @ site 1
190304 133027.939|INFO|Thread-61|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #39140 SERVER0 @ site 1 -> TEAM450 @ site 1
190304 133027.939|INFO|Thread-61|dumpPacket|Packet RUN_JUDGEMENT (Seq #39140, o#39140 ) recieveObject
190304 133027.939|INFO|Thread-61|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (99-HN-KhoaCNTT-ACM1 @ 10.99.3.97) (Contest Id: Default--6300287603622831513)
190304 133027.939|INFO|Thread-61|dumpPacket|    To: TEAM450 @ site 1
190304 133027.939|INFO|Thread-61|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
190304 133027.939|INFO|Thread-61|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 3619 JUDGED 4373 min 262428774ms from TEAM450 @ site 1 id Run-4357093793523355482 problem W-8362371244547299148 lang C/C++--2653330288382123202
190304 133027.939|INFO|Thread-61|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE1 @ site 1 judgement Yes-8028836472540142573 id JudgementRecord--8445637379983195492
190304 133027.939|INFO|Thread-61|info|handlePacket start Packet[RUN_JUDGEMENT] #39140 SERVER0 @ site 1 -> TEAM450 @ site 1
190304 133027.939|INFO|Thread-61|dumpPacket|Packet RUN_JUDGEMENT (Seq #39140, o#39140 ) handlePacket
190304 133027.939|INFO|Thread-61|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (99-HN-KhoaCNTT-ACM1 @ 10.99.3.97) (Contest Id: Default--6300287603622831513)
190304 133027.939|INFO|Thread-61|dumpPacket|    To: TEAM450 @ site 1
190304 133027.939|INFO|Thread-61|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
190304 133027.939|INFO|Thread-61|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 3619 JUDGED 4373 min 262428774ms from TEAM450 @ site 1 id Run-4357093793523355482 problem W-8362371244547299148 lang C/C++--2653330288382123202
190304 133027.939|INFO|Thread-61|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE1 @ site 1 judgement Yes-8028836472540142573 id JudgementRecord--8445637379983195492
190304 133029.213|INFO|Thread-61|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=null; msg=null; run=Run 3619 JUDGED 4373 min 262428774ms from TEAM450 @ site 1 id Run-4357093793523355482 problem W-8362371244547299148 lang C/C++--2653330288382123202; runFiles=null
190304 133029.213|INFO|Thread-61|runChanged|Event not for me: sent to null but my ID is TEAM450 @ site 1
190304 133029.213|INFO|Thread-61|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #39140 SERVER0 @ site 1 -> TEAM450 @ site 1
190304 134133.138|INFO|AWT-EventQueue-0|testOrSubmitRun|submitRun for Y C/C++ file: C:\Users\Manh Son\Desktop\QHD\Y.cpp
190304 134133.154|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #20 TEAM450 @ site 1 -> SERVER0 @ site 1
190304 134133.154|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #20 TEAM450 @ site 1 -> SERVER0 @ site 1
190304 134134.850|INFO|Thread-63|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #39163 SERVER0 @ site 1 -> TEAM450 @ site 1
190304 134134.850|INFO|Thread-63|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #39163, o#39163 ) recieveObject
190304 134134.850|INFO|Thread-63|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (99-HN-KhoaCNTT-ACM1 @ 10.99.3.97) (Contest Id: Default--6300287603622831513)
190304 134134.850|INFO|Thread-63|dumpPacket|    To: TEAM450 @ site 1
190304 134134.850|INFO|Thread-63|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 3622 QUEUED_FOR_COMPUTER_JUDGEMENT 4385 min 263107996ms from TEAM450 @ site 1 id Run-8790113037349919748 problem Y-5824976229766755415 lang C/C++--2653330288382123202
190304 134134.850|INFO|Thread-63|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #39163 SERVER0 @ site 1 -> TEAM450 @ site 1
190304 134134.850|INFO|Thread-63|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #39163, o#39163 ) handlePacket
190304 134134.850|INFO|Thread-63|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (99-HN-KhoaCNTT-ACM1 @ 10.99.3.97) (Contest Id: Default--6300287603622831513)
190304 134134.850|INFO|Thread-63|dumpPacket|    To: TEAM450 @ site 1
190304 134134.850|INFO|Thread-63|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 3622 QUEUED_FOR_COMPUTER_JUDGEMENT 4385 min 263107996ms from TEAM450 @ site 1 id Run-8790113037349919748 problem Y-5824976229766755415 lang C/C++--2653330288382123202
190304 134146.324|INFO|Thread-64|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #39170 SERVER0 @ site 1 -> TEAM450 @ site 1
190304 134146.324|INFO|Thread-64|dumpPacket|Packet RUN_JUDGEMENT (Seq #39170, o#39170 ) recieveObject
190304 134146.324|INFO|Thread-64|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (99-HN-KhoaCNTT-ACM1 @ 10.99.3.97) (Contest Id: Default--6300287603622831513)
190304 134146.324|INFO|Thread-64|dumpPacket|    To: TEAM450 @ site 1
190304 134146.324|INFO|Thread-64|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
190304 134146.324|INFO|Thread-64|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 3622 JUDGED 4385 min 263107996ms from TEAM450 @ site 1 id Run-8790113037349919748 problem Y-5824976229766755415 lang C/C++--2653330288382123202
190304 134146.324|INFO|Thread-64|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE4 @ site 1 judgement Yes-8028836472540142573 id JudgementRecord-8934458853875607096
190304 134146.324|INFO|Thread-64|info|handlePacket start Packet[RUN_JUDGEMENT] #39170 SERVER0 @ site 1 -> TEAM450 @ site 1
190304 134146.324|INFO|Thread-64|dumpPacket|Packet RUN_JUDGEMENT (Seq #39170, o#39170 ) handlePacket
190304 134146.324|INFO|Thread-64|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (99-HN-KhoaCNTT-ACM1 @ 10.99.3.97) (Contest Id: Default--6300287603622831513)
190304 134146.324|INFO|Thread-64|dumpPacket|    To: TEAM450 @ site 1
190304 134146.324|INFO|Thread-64|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
190304 134146.324|INFO|Thread-64|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 3622 JUDGED 4385 min 263107996ms from TEAM450 @ site 1 id Run-8790113037349919748 problem Y-5824976229766755415 lang C/C++--2653330288382123202
190304 134146.324|INFO|Thread-64|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE4 @ site 1 judgement Yes-8028836472540142573 id JudgementRecord-8934458853875607096
190304 134147.496|INFO|Thread-64|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=null; msg=null; run=Run 3622 JUDGED 4385 min 263107996ms from TEAM450 @ site 1 id Run-8790113037349919748 problem Y-5824976229766755415 lang C/C++--2653330288382123202; runFiles=null
190304 134147.496|INFO|Thread-64|runChanged|Event not for me: sent to null but my ID is TEAM450 @ site 1
190304 134147.496|INFO|Thread-64|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #39170 SERVER0 @ site 1 -> TEAM450 @ site 1
190304 134148.064|INFO|Thread-63|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #39163 SERVER0 @ site 1 -> TEAM450 @ site 1
